1664,amn ykhs,ⴰⵎⵏ ⵢⵅⵙ,لا ضرر/ليست مشكلة
1665,yif,ⵢⵉⴼ,أفضل
1666,oujrgh,ⵓⵊⵔⵖ,فُقتُ
1667,tiddi,ⵜⵉⴷⴷⵉ,الطول/القامة
1668,9azz3agh,ⵇⴰⵣⵣⵄⴰⵖ,تغوطتُ
1669,barḍagh,ⴱⴰⵕⴹⴰⵖ,تغوطتُ
1670,9arrdagh,ⵇⴰⵔⵔⴷⴰⵖ,قرفصتُ
1671,ma3żagh,ⵎⴰⵄⵥⴰⵖ,ذكي و أتدبر أمري
1672,ḍahwragh,ⴹⴰⵀⵡⵕⴰⵖ,دختُ
1673,zanndagh,ⵣⴰⵏⵏⴷⴰⵖ,أكلتُ حتى الشبع
1674,khazragh,ⵅⴰⵣⵔⴰⵖ,أرى يتمعن
1675,boḍgh,ⴱⵓⴹⵖ,يبِستُ
1676,maḍlagh,ⵎⴰⴹⵍⴰⵖ,قبرتُ
1677,kssigh,ⴽⵙⵙⵉⵖ,أحمِلُ
1678,aghrom,ⴰⵖⵕⵓⵎ,خبز
1679,ab7rour,ⴰⴱⵃⵔⵓⵔ,ذيل
1680,angui,ⴰⵏⴳⵉ,فيضان
1681,asfay,ⴰⵙⴼⴰⵢ,فيضان
1682,waghch,ⵡⴰⵖⵛ,رجال
1683,waghchat,ⵡⴰⵖⵛⴰⵜ,نساء
1684,tinzart,ⵜⵉⵏⵣⴰⵔⵜ,نصف أنف
1685,ibliwn,ⵉⴱⵍⵉⵡⵏ,رموش العين
1686,moummou,ⵎⵓⵎⵎⵓ,بؤبؤ العين
1687,imjgagn,ⵓⵎⵊⴳⴰⴳⵏ,خذوذ حمراء
1688,iglusen,ⵉⴳⵍⵓⵙⵏ,خذوذ
1689,taghsmirt,ⵜⴰⵖⵙⵎⵉⵔⵜ,ذقن
1690,tanyart,ⵜⴰⵏⵢⴰⵔⵜ,جبين/جبهة
1691,imeżżoughn,ⵉⵎⵥⵥⵓⵖⵏ,أذنين
1692,imejjan,ⵉⵎⴻⵊⵊⴰⵏ,أذنين
1693,ameżżough,ⴰⵎⵥⵥⵓⵖ,أذن
1694,amejjoun,ⴰⵎⵊⵊⵓⵏ,أذن
1695,amguiz,ⴰⵎⴳⵉⵣ,خذ
1696,ula,ⵓⵍⴰ,حتى
1697,la,ⵍⴰ,حتى
1698,mamek,ⵎⴰⵎⴽ,كيف
1699,amek,ⴰⵎⴽ,كيف
1700,makh,ⵎⴰⵅ,كيف
1701,magher,ⵎⴰⵖⵔ,لماذا
1702,mayemmi,ⵎⴰⵢⵎⵎⵉ,لماذا
1703,taydit,ⵜⴰⵢⴷⵉⵜ,كلبة
1704,ta9zint,ⵜⴰⵇⵣⵉⵏⵜ,جروة
1705,waniti,ⵡⴰⵏⵉⵜⵉ,هذا
1706,wanitin,ⵡⴰⵏⵉⵜⵉⵏ,هذا
1707,taniti,ⵜⴰⵏⵉⵜⵉ,هذه
1708,3anout,ⵄⴰⵏⵓⵜ,سباق الجري
1709,tażallit,ⵜⴰⵥⴰⵍⵍⵉⵜ,صلاة
1710,wakha amenni,ⵡⴰⵅⵅⴰ ⴰⵎⵏⵏⵉ,رغم ذلك
1711,oudem,ⵓⴷⴻⵎ,وجه
1712,akhnfouf,ⴰⵅⵏⴼⵓⴼ,وجه
1713,ikhnfaf,ⵉⵅⵏⴼⴰⴼ,وجوه
1714,aghmbou,ⴰⵖⵎⴱⵓ,وجه
1715,ighmbab,ⵉⵖⵎⴱⴰⴱ,وجوه
1716,lami,ⵍⴰⵎⵉ,عندما ( ماضي)
1717,khmi,ⵅⵎⵉ,عندما ( مستقبل)
1718,khminni,ⵅⵎⵉⵏⵏⵉ,بعد قليل
1719,al kheffou,ⴰⵍ ⵅⴼⴼⵓ,بعد قليل
1720,di,ⴷⵉ,في
1721,gui,ⴳⵉ,في
1722,deg,ⴷⴳ,في
1723,s,ⵙ,بِ
1724,wou,ⵡⵓ,هذا
1725,tou,ⵜⵓ,هذه
1726,sa,ⵙⴰ,من هنا
1727,da,ⴷⴰ,هنا
1728,arriḍa,ⴰⵔⵔⵉⴹⴰ,حب من طرف واحد
1729,aghoutem,ⴰⵖⵓⵜⵎ,اكتئاب
1730,amsays,ⴰⵎⵙⴰⵢⵙ,مقاومة
1731,a9m9am,ⴰⵇⵎⵇⴰⵎ,عظيم
1732,tażghart,ⵜⴰⵥⵖⴰⵔⵜ,نصيب
1733,isbi,ⵉⵙⴱⵉ,دور/حصة السقي/نوبة
1734,andoudou,ⴰⵏⴷⵓⴷⵓ,زلزال
1735,tacaribt,ⵜⴰⴽⴰⵔⵉⴱⵜ,رقصة يد تقليدية بدف مع إلقاء شعري
1736,acarib,ⴰⴽⴰⵔⵉⴱ,تصفيق
1737,tacaribt,ⵜⴰⴽⴰⵔⵉⴱⵜ,أغنية
1738,a9l9oul,ⴰⵇⵍⵇⵓⵍ,جمجمة
1739,azmar,ⴰⵣⵎⴰⵔ,قدرة
1740,tazmart,ⵜⴰⵣⵎⴰⵔⵜ,قدرة
1741,tamlghight,ⵜⴰⵎⵍⵖⵉⵖⵜ,منطقة لينة في رأس الرضيع
1742,tiruyza,ⵜⵉⵔⵓⵢⵣⴰ,رجولة
1743,tafart,ⵜⴰⴼⴰⵔⵜ,ورقة
1744,tghwat,ⵜⵖⵡⴰⵜ,حديقة
1745,3win,ⵄⵡⵉⵏ,هبة ريح
1746,7ess,ⵃⵙⵙ,صداع
1747,tabrat,ⵜⴰⴱⵔⴰⵜ,رسالة
1748,amsli,ⴰⵎⵙⵍⵉ,صوت
1749,tiksoulin,ⵜⵉⴽⵙⵓⵍⵉⵏ,فقاعات
1750,timeḍḍit,ⵜⵉⵎⴹⴹⵉⵜ,ليلة
1751,akidi,ⴰⴽⵉⴷⵉ,معي
1752,akidk,ⴰⴽⵉⴷⴽ,معكَ
1753,akidm,ⴰⴽⵉⴷⵎ,معكِ
1754,akids,ⴰⴽⵉⴷⵙ,معه/معها
1755,akidngh,ⴰⴽⵉⴷⵏⵖ,معنا
1756,akidwn,ⴰⴽⵉⴷⵡⵏ,معكم
1757,akidwmt,ⴰⴽⵉⴷⵡⵎⵜ,معكن
1758,akidsn,ⴰⴽⵉⴷⵙⵏ,معهم
1759,akidsnt,ⴰⴽⵉⴷⵙⵏⵜ,معهن
1760,ghri,ⵖⵔⵉ,عندي
1761,ghrk,ⵖⵔⴽ,عندكَ
1762,ghrm,ⵖⵔⵎ,عندكِ
1763,ghrs,ⵖⵔⵙ,عنده
1764,ghrngh,ⵖⵔⵏⵖ,عندنا
1765,ghrwn,ⵖⵔⵡⵏ,عندكم
1766,ghrwmt,ⵖⵔⵡⵎⵜ,عندكن
1767,ghrsnt,ⵖⵔⵙⵏ,عندهم
1768,ghrsnt,ⵖⵔⵙⵏⵜ,عندهن
1769,amszwi,ⴰⵎⵙⵣⵡⵉ,تأشيرة
1770,tl3gh,ⵜⵍⵄⵖ,رحلتُ
1771,outla3,ⵓⵜⵍⴰⵄ,رحيل
1772,tamzwarout,ⵜⴰⵎⵣⵡⴰⵔⵓⵜ,الأولى
1773,tanggart,ⵜⴰⵏⴳⴳⴰⵔⵜ,الأخيرة
1774,amzwar,ⴰⵎⵣⵡⴰⵔ,الأول
1775,anggar,ⴰⵏⴳⴳⴰⵔ,الأخير
1776,ajriw,ⴰⵊⵔⵉⵡ,ضفدع
1777,arim,ⴰⵔⵉⵎ,إثنين
1778,aram,ⴰⵔⴰⵎ,ثلاثاء
1779,ahad,ⴰⵀⴰⴷ,أربعاء
1780,amhad,ⴰⵎⵀⴰⴷ,خميس
1781,sem,ⵙⵎ,جمعة
1782,sed,ⵙⴷ,سبت
1783,achr/adjer,ⴰⵛⵔ/ⴰⴷⵊⵔ,أحد
1784,zg ami,ⵣⴳ ⴰⵎⵉ,منذُ
1785,skhari9gh,ⵙⵅⴰⵔⵉⵇⵖ,أكذبُ
1786,rbough,ⵔⴱⵓⵖ,أحمل
1787,wllagh,ⵡⵍⵍⴰⵖ,عمق
1788,ukrurad,ⵓⴽⵔⵓⵔⴰⴷ,سِر
1789,abṭṭi9,ⴰⴱⵟⵟⵉⵇ,قطعة لحم كبيرة
1790,arouy,ⴰⵔⵓⵢ,نيص
1791,taghnnant,ⵜⴰⵖⵏⵏⴰⵏⵜ,عناد
1792,aghnnan,ⴰⵖⵏⵏⴰⵏ,عنيد
1793,tadjjalt,ⵜⴰⴷⵊⵊⴰⵍⵜ,أرملة
1794,oullouf/allaf,ⵓⵍⵍⵓⴼ/ⴰⵍⵍⴰⴼ,طلاق
1795,alfgh,ⴰⵍⴼⵖ,طلّقتُ
1796,ouftas,ⵓⴼⵜⴰⵙ,شاطئ
1797,oudmgh,ⵓⴷⵎⵖ,عذرتُ
1798,zmoummgh,ⵣⵎⵓⵎⵎⵖ,ابتسمتُ
1799,abaghous,ⴰⴱⴰⵖⵓⵙ,قرد
1800,ssouṭḍgh,ⵙⵙⵓⵟⴹⵖ,أرضعتُ
1801,ssank3agh,ⵙⵙⴰⵏⴽⵄⴰⵖ,أرضعتُ
1802,amksa,ⴰⵎⴽⵙⴰ,راعي غنم
1803,anilti,ⴰⵏⵉⵍⵜⵉ,راعي غنم
1804,tsbbabt,ⵜⵙⴱⴱⴰⴱⵜ,تجارة
1805,abou9al,ⴰⴱⵓⵇⴰⵍ,ابريق
1806,a9oub3,ⴰⵇⵓⴱⵄ,عصفور
1807,foudgh,ⴼⵓⴷⵖ,عطشتُ
1808,a7ryouḍ,ⴰⵃⵔⵢⵓⴹ,وحل
1809,abrṭiṭ,ⴰⴱⵔⵟⵉⵟ,وحل
1810,maylous,ⵎⴰⵢⵍⵓⵙ,ربيع مائي أو طحالب
1811,9arr7agh,ⵇⴰⵕⵕⵃⴰⵖ,توجعتُ
1812,ggudgh,ⴳⴳⵯⴷⵖ,خفتُ
1813,taslighwa,ⵜⴰⵙⵍⵉⵖⵡⴰ,خروب
1814,tigddi,ⵜⵉⴳⴷⴷⵉ,خوف
1815,khl3gh,ⵅⵍⵄⵖ,تفاجأت و خفتُ
1816,ghr,ⵖⵔ,عند
1817,boakhs,ⴱⵓⴰⵅⵙ,جراد
1818,tmoarghi,ⵜⵎⵓⴰⵔⵖⵉ,جراد مهاجم ضار بالمجال الأخضر
1819,twala,ⵜⵡⴰⵍⴰ,لحظة
1820,urqquz,ⵓⵔⴽⴽⵓⵣ,رغيف خبز
1821,azguen,ⴰⵣⴳⵏ,نصف
1822,missa,ⵎⵉⵙⴰ,طاولة
1823,tghouni,ⵜⵖⵓⵏⵉ,حذاء
1824,tisguine,ⵜⵉⵙⴳⵉⵏ,روث
1825,tanghromt,ⵜⴰⵏⵖⵕⵓⵎⵜ,فران
1826,amssi,ⴰⵎⵙⵙⵉ,ولاعة
1827,amslmd,ⴰⵎⵙⵍⵎⴷ,أستاذ
1828,tamsyardt,ⵜⴰⵎⵙⵢⴰⵔⴷⵜ,مصبنة
1829,timswalawin,ⵜⵉⵎⵙⵡⴰⵍⴰⵡⵉⵏ,نظارات
1830,amsrou9,ⴰⵎⵙⵕⵓⵇ,ممر ضيق
1831,asfsi,ⴰⵙⴼⵙⵉ,تحليل
1832,anzouf,ⴰⵏⵣⵓⴼ,مرحبا
1833,isbi,ⵉⵙⴱⵉ,دور السقي/نوبة
1834,dkhs,ⴷⵅⵙ,ظلم
1835,a7oudri,ⴰⵃⵓⴷⵔⵉ,شاب
1836,tnufsilt,ⵜⵏⵓⴼⵙⵉⵍⵜ,فرصة
1837,akrous,ⴰⴽⵔⵓⵙ,عقدة
1838,indan,ⵉⵏⴷⴰⵏ,منفعة/جدوى
1839,tizit,ⵜⵉⵣⵉⵜ,شجرة التين
1840,ighid/ighaydn/tighidt,ⵉⵖⵉⴷ/ⵉⵖⴰⵢⴷⵏ /ⵜⵉⵖⵉⴷⵜ,صغير/صغار/صغيرة الماعز
1841,sal,ⵙⴰⵍ,حتى/إلى أن
1842,tkhouni,ⵜⵅⵓⵏⵉ,نعل
1843,a7rkous,ⴰⵃⵔⴽⵓⵙ,حذاء
1844,aynni,ⴰⵢⵏⵏⵉ,ذلك
1845,ayar/iyarn,ⴰⵢⴰⵔ/ⵉⵢⴰⵔⵏ,حقل/حقول
1846,izra,ⵉⵣⵕⴰ,أحجار
1847,isummar,ⵉⵙⵓⵎⵎⴰⵔ,براري/خلاء
1848,ifkhsi,ⵉⴼⵅⵙⵉ,صدع
1849,asough,ⴰⵙⵓⵖ,شق/فاص
1850,rḍlgh,ⵔⴹⵍⵖ,أقرضتُ
1851,fslgh,ⴼⵙⵍⵖ,فتحتُ
1852,tif99a3,ⵜⵉⴼⵇⵇⴰⵄ,هموم
1853,tasklout,ⵜⴰⵙⴽⵍⵓⵜ,شجرة
1854,chenna,ⵛⵏⵏⴰ,جميل/جيد/لا مشكل فيه
1855,ijḍaḍ,ⵉⵊⴹⴰⴹ,طيور/عصافير
1856,ssokhrotgh,ⵙⵙⵓⵅⵕⵓⵜⵖ,أشخرُ
1857,d7mrgh,ⴷⵃⵎⵔⵖ,حاصرتُ
1858,ichkrad
1859,ifnza,ⵉⴼⵏⵣⴰ,جزء سفلي من قوائم الخرفان و البقر
1860,ichkrad,ⵉⵛⴽⵕⴰⴷ,سيقان الخرفان و البقر
1861,taziri,ⵜⴰⵣⵉⵔⵉ,قمر/بدر
1862,achffar,ⴰⵛⴼⴼⴰⵔ,سارق
1863,tiggaz,ⵜⵓⴳⴳⴰⵣ,وشم
1864,tichraḍ,ⵜⵉⵛⵔⴰⴹ,وشم
1865,ak3b/ik3bawn,ⴰⴽⵉⴱ/ⵉⴽⵉⴱⴰⵡⵏ,ابن آوى
1866,żżalṭ,ⵥⵥⴰⵍⵟ,فقر
1867,amżloṭ,ⴰⵎⵥⵍⵓⵟ,فقير
1868,ssknigh,ⵙⵙⴽⵏⵉⵖ,أريتُ
1869,arraw,ⴰⵔⵔⴰⵡ,أبناء/نسل
1870,ayyaw,ⴰⵢⵢⴰⵡ,حفدة
1871,sourfiyyi,ⵙⵓⵔⴼⵉⵢⵢⵉ,اسمحلي
1872,amnous,ⴰⵎⵏⵓⵙ,هَمّ
1873,ssimgh,ⵙⵙⵉⵎⵖ,ربيتُ
1874,tutra,ⵜⵓⵜⵔⴰ,طلب/دعاء
1875,mighis,ⵎⵉⵖⵉⵙ,ذكي
1876,afghoul,ⴰⴼⵖⵓⵍ,غبي
1877,al mlmi,ⴰⵍ ⵍⵎⵍⵉ,إلى متى
1878,iwygh,ⵉⵡⵢⵖ,جلبتُ
1879,khiyy9gh,ⵅⵉⵢⵢⵇⵖ,حزنتُ
1880,tasrrift,ⵜⴰⵙⵔⵔⵉⴼⵜ,عقدة
1881,99sgh,ⵇⵇⵙⵖ,قطعتُ
1882,ḍwigh,ⴹⵡⵉⵖ,طِرتُ
1883,asghar,ⴰⵚⵖⴰⵔ,محراث تقليدي
1884,ssouzrrgh,ⵙⵙⵓⵣⵔⵖ,رششتُ
1885,99lgh,ⵇⵇⵍⵖ,نظرتُ
1886,amouni,ⴰⵎⵓⵏⵉ,إجتماع
1887,asammr,ⴰⵙⴰⵎⵎⵔ,مكان تسطع فيه الشمس
1888,youf,ⵢⵓⴼ,مبلل
1889,youf,ⵢⵓⴼ,منتفخ
1890,timizar,ⵜⵉⵎⵉⵣⴰⵔ,بلدان
1891,lallas,ⵍⴰⵍⵍⴰⵙ,سيدتها
1892,tib7irin,ⵜⵉⴱⵃⵉⵔⵉⵏ,جنان
1893,jij,ⵊⵉⵊ,وتد
1894,tizgha,ⵜⵉⵣⵖⴰ,زعرور أسود
1895,ṭṭanḍagh,ⵟⵟⴰⵏⴹⴰⵖ,أدور
1896,taghzout,ⵜⴰⵖⵣⵓⵜ,حفرة
1897,akhbouch,ⴰⵅⴱⵓⵛ,غار محفور
1898,tasrft,ⵜⴰⵙⵔⴼⵜ,حفرة للتخزين
1899,insi/insawn,ⵉⵏⵙⵉ/ⵉⵏⵙⴰⵡⵏ,قنفذ/قنافذ
1900,ayyou,ⴰⵢⵢⵓ,دخان
1901,tayyout,ⵜⴰⵢⵢⵓⵜ,ضباب
1902,asffoud,ⴰⵙⴼⴼⵓⴷ,قضيب حديدي للشواء
1903,ttaymgh,ⵜⵜⴰⵢⵎⵖ,أسقي للشرب
1904,nghdgh,ⵏⵖⴷⵖ,سحقتُ
1905,rbżgh,ⵔⴱⵥⵖ,سحقتُ
1906,zggrgh,ⵣⴳⴳⵔⵖ,خدعتُ
1907,maggad,ⵎⴰⴳⴳⵯⴰⴷ,جبان
1908,ibrriwn,ⵉⴱⵔⵔⵉⵡⵏ,فضلات الماعز
1909,igḍar,ⵉⴳⴹⴰⵕ,واسع
1910,ssidjgh,ⵙⵙⵉⴷⵊⵖ,أطللتُ
1911,yghmi,ⵢⵖⵎⵉ,ينبت
1912,tamja,ⵜⴰⵎⵊⴰ,ناي
1913,matcha,ⵎⴰⵜⵛⴰ,أكل
1914,ilallay,ⵉⵍⴰⵍⵍⴰⵢ,مقلع ( يستعمل لرمي الحجر )
1915,taychoult,ⵜⴰⵢⵛⵛⵓⵍⵜ,ممخضة حليب يدوية
1916,Tummest,ⵜⵓⵎⵎⵙⵜ,حفنة
1917,Tardast,ⵜⴰⵔⴷⴰⵙⵜ,شبر
1918,taqurdeyt,ⵜⴰⵇⵓⵔⴷⵉⵢⵜ,صاع (وحدة قياس لمحاصيل الحبوب)
1919,a9llouch,ⴰⵇⵍⵍⵓⵛ,وعاء
1920,Taqbuçt,ⵜⴰⵇⴱⵓⵛⵜ,كأس
1921,inerz,ⵉⵏⴻⵔⵣ,كاحل القدم
1922,taghroudt,ⵜⴰⵖⵔⵄⵓⴷⵜ,كتف
1923,taghroudt,ⵜⴰⵖⵔⵓⴷⵜ,كتف
1924,ilmawn,ⵉⵍⵎⴰⵡⵏ,فارغون
1925,wmzaray,ⵡⵎⵣⴰⵔⴰⵢ,اختلاف
1926,yud,ⵢⵓⴷ,وقت
1927,ijj,ⵉⵊⵊ,بيسطاج
1928,iwzan,ⵉⵡⵣⴰⵏ,دشيشة
1929,hḍrgh,ⵀⴹⵔⵖ,تكلمتُ
1930,żayragh,ⵥⴰⵢⵔⴰⵖ,شددتُ
1931,sgheylegh,ⵙⵖⴻⵢⵍⴻⵖ,ابتلعتُ
1932,temzin,ⵜⴻⵎⵣⵉⵏ,شعير
1933,tizlfin,ⵜⵉⵣⵍⴼⵉⵏ,سبول
1934,tichwwadin,ⵜⵉⵛⵡⵡⴰⴷⵉⵏ,سبول
1935,asngar/tasngart,ⴰⵙⵏⴳⴰⵔ/ⵜⴰⵙⵏⴳⴰⵔⵜ,ذرة
1936,imendi,ⵉⵎⴻⵏⴷⵉ,حبوب
1937,khrṭal,ⵅⵔⵟⴰⵍ,شوفان
1938,imrmz,ⵉⵎⵔⵎⵣ,شعير أخضر ل تازميطت
1939,akbal,ⴰⴽⴱⴰⵍ,ثمرة ذرة
1940,irden,ⵉⵔⴷⴻⵏ,قمح
1941,arnan,ⴰⵔⵏⴰⵏ,كومة حبوب
1942,youds,ⵢⵓⴷⵙ,قريب
1943,ilellay,ⵉⵍⴻⵍⵍⴰⵢ,مقلاع ( سلاح لرمي الحجر الصغير )
1944,aghir,ⴰⵖⵉⵔ,الطرف
1945,aslghagh,ⴰⵙⵍⵖⴰⵖ,علكة الأشجار
1946,sgoujjegh,ⵙⴳⵓⵊⵊⴻⵖ,أُبعِدُ
1947,tisguin,ⵜⵉⵙⴳⵉⵏ,روث البقر
1948,izlafn,ⵉⵣⵍⴰⴼⵏ,حبوب القمح الخضراء
1949,kourdou/ikourdan,ⴽⵓⵔⴷⵓ/ⵉⴽⵔⴷⴰⵏ,برغوث/براغيث
1950,aza9ouf,ⴰⵣⴰⵇⵓⴼ,صانع سرج الحمار
1951,aghouchaf,ⴰⵖⵓⵛⴰⴼ,تمساح
1952,ighighch,ⵉⵖⵉⵖⵛ,شمبوان
1953,aritou,ⴰⵔⵉⵜⵓ,سرير من حجارة مغطى بالقصب و الصوف  أو الدوم
1954,ażżghar,ⴰⵥⵥⵖⴰⵔ,أرض منبسطة
1955,miżiḍ,ⵎⵉⵥⵉⴹ,حلو
1956,tghirḍmt,ⵜⵖⵉⵔⴹⵎⵜ,عقرب
1957,żwigh,ⵥⵡⵉⵖ,قطعتُ/عبرتُ
1958,akerri/ikerrarn,ⴰⴽⵔⵔⵉ/ⵉⴽⵔⵔⴰⵔⵏ,كبش/أكباش
1959,a7ouli/i7ouliyin,ⴰⵃⵓⵍⵉ/ⵉⵃⵓⵍⵉⵢⵏ,كبش/أكباش
1960,azmer,ⴰⵣⵎⵔ,خروف
1961,tagrjoumt,ⵜⴰⴳⵔⵊⵓⵎⵜ,حنجرة
1962,taghnst/tisghnas,ⵜⴰⵖⵏⵙⵜ/ⵜⵉⵙⵖⵏⴰⵙ,ملحفة توضع على ظهر المرأة لحمل الطفل أو كملحفة
1963,karfagh,ⴽⴰⵔⴼⴰⵖ,ربطتُ
1964,amssżway,ⴰⵎⵙⵙⵥⵡⴰⵢ,جواز سفر
1965,asyyagh,ⴰⵙⵢⵢⴰⵖ,مجوهراتي
1966,isinaniyn,ⵉⵙⵉⵏⴰⵏⵉⵢⵏ,مدرجات زراعية على الجبل
1967,ffżagh,ⴼⴼⵥⴰⵖ,مضغتُ
1968,akskas,ⴰⴽⵙⴽⴰⵙ,قدر مثقوب لطهي الكسكس
1969,madoun,ⵎⴰⴷⵓⵏ,كسكاس لطهي الكسكس
1970,tayddourt,ⵜⴰⵢⴷⴷⵓⵔⵜ,قدرة
1971,timrsaḍ,ⵜⵉⵎⵔⵚⴰⴹ,نوع نباتي في الجبل
1972,7nanda,ⵃⵏⴰⵏⴷⴰ,معاناة كبيرة
1973,alghżm,ⴰⵍⵖⵥⵎ,التواء كاحل
1974,arraw nsn,ⴰⵕⵕⴰⵡ ⵏⵙⵏ,أولادهم
1975,iżrwan,ⵉⵥⵕⵡⴰⵏ,
1976,Tassout,ⵜⴰⵙⵙⵓⵜ,
1977,Tayyout,ⵜⴰⵢⵢⵓⵜ,مرض يصيب شجر اللوز
1978,imdyazn,ⵉⵎⴷⵢⴰⵣⵏ,شيوخ رقصة الركادة
1979,adif,ⴰⴷⵉⴼ,نخاع العظم
1980,athmourghi,ⴰⵝⵎⵓⵔⵖⵉ,جراد
1981,mism,ⵎⵉⵙⵎ,ماذا ؟
1982,i7lwach,ⵉⵃⵍⵡⴰⵛ,ملابس
1983,ⴰⵙⵏⵏⴰⵏ,شوكة
1984,ⵡⴰⵔⵔⴷⴰⵖ,سقيتُ
1985,ⴰⵛⴼⴼⴰⵢ,حليب
1986,ⵇⴰⵔⵔⵎⴰⵖ,إحساس بتمزق عضلي
1987,ⵇⴰⵣⵣⵔⴰⵖ,
1988,ⴰⵔⴷⵍⵉⵎ,حب الملوك
1989,ⴰⵊⵕⵏⵉⴹ,عنق
1990,ⵜⵉⴼⵔⴰⵙ,ملامح الوجه
1991,ⴰⵚⵖⴰⵔ,محراث
1992,ⴰⵢⵊⴷⵓⵔ,مصيبة
1993,ⵜⵉⴽⴻⵔⴽⴰⴹ,دغدغة الأرجل
1994,ⵜⵣⴰⵡⴰ,قحط
1995,ⴰⴷⴻⴷⴷⵛ,حبو
1996,ⴰⵄⵢⵢⴰⴹ,صراخ
1997,ⴰⵙⵖⵓⵢⵢⵓ,صراخ
1998,ⴷⵊⵓⵍⵍⵖ,أقسمتُ
1999,amssżway,ⴰⵎⵙⵙⵥⵡⴰⵢ,جواز سفر
2000,asyyagh,ⴰⵙⵢⵢⴰⵖ,مجوهراتي
2001,isinaniyn,ⵉⵙⵉⵏⴰⵏⵉⵢⵏ,مدرجات زراعية على الجبل
2002,ffżagh,ⴼⴼⵥⴰⵖ,مضغتُ
2003,akskas,ⴰⴽⵙⴽⴰⵙ,قدر مثقوب لطهي الكسكس
2004,madoun,ⵎⴰⴷⵓⵏ,كسكاس لطهي الكسكس
2005,tayddourt,ⵜⴰⵢⴷⴷⵓⵔⵜ,قدرة
2006,timrsaḍ,ⵜⵉⵎⵔⵚⴰⴹ,نوع نباتي في الجبل
2007,7nanda,ⵃⵏⴰⵏⴷⴰ,معاناة كبيرة
2008,alghżm,ⴰⵍⵖⵥⵎ,التواء كاحل
2009,arraw nsn,ⴰⵕⵕⴰⵡ ⵏⵙⵏ,أولادهم
2010,iżrwan,ⵉⵥⵕⵡⴰⵏ,
2011,Tassout,ⵜⴰⵙⵙⵓⵜ,
2012,Tayyout,ⵜⴰⵢⵢⵓⵜ,مرض يصيب شجر اللوز
2013,imdyazn,ⵉⵎⴷⵢⴰⵣⵏ,شيوخ رقصة الركادة
2014,adif,ⴰⴷⵉⴼ,نخاع العظم
2015,athmourghi,ⴰⵝⵎⵓⵔⵖⵉ,جراد
2016,mism,ⵎⵉⵙⵎ,ماذا ؟
2017,i7lwach,ⵉⵃⵍⵡⴰⵛ,ملابس
2018,asnnan,ⴰⵙⵏⵏⴰⵏ,شوكة
2019,warrdagh,ⵡⴰⵔⵔⴷⴰⵖ,سقيتُ
2020,achffay,ⴰⵛⴼⴼⴰⵢ,حليب
2021,9arrmagh,ⵇⴰⵔⵔⵎⴰⵖ,إحساس بتمزق عضلي
2022,9azzragh,ⵇⴰⵣⵣⵔⴰⵖ,
2023,ardlim,ⴰⵔⴷⵍⵉⵎ,حب الملوك
2024,ajrniḍ,ⴰⵊⵕⵏⵉⴹ,عنق
2025,tifras,ⵜⵉⴼⵔⴰⵙ,ملامح الوجه
2026,aṣghar,ⴰⵚⵖⴰⵔ,محراث
2027,ayjdour,ⴰⵢⵊⴷⵓⵔ,مصيبة
2028,tikerkaḍ,ⵜⵉⴽⴻⵔⴽⴰⴹ,دغدغة الأرجل
2029,tzawa,ⵜⵣⴰⵡⴰ,قحط
2030,adeddech,ⴰⴷⴻⴷⴷⵛ,حبو
2031,a3yyaḍ,ⴰⵄⵢⵢⴰⴹ,صراخ
2032,asghouyyou,ⴰⵙⵖⵓⵢⵢⵓ,صراخ
2033,djoullgh,ⴷⵊⵓⵍⵍⵖ,أقسمتُ
2034,zzis,ⵣⵣⵉⵙ,به
2035,ousousem,ⵓⵙⵓⵙⵎ,صمت
2036,yddou99z,ⵢⴷⴷⵓⵇⵣ,إنفجر
2037,asouzr,ⴰⵙⵓⵣⵔ,فصل حبوب القمح عن التبن
2038,rabzagh,ⵕⴰⴱⵥⴰⵖ,دُستُ
2039,tif99a3,ⵜⵉⴼⵇⵇⴰⵄ,الهموم
2040,ghoufigh,ⵖⵓⴼⵉⵖ,اختنقتُ
2041,amalou,ⴰⵎⴰⵍⵓ,الظل
2042,asammr,ⴰⵙⴰⵎⵎⵔ,الجهة المقابلة للشمس
2043,tichrt,ⵜⵉⵛⵔⵜ,ثوم
2044,tghirḍmt/tighirḍmawin,ⵜⵖⵉⵔⴹⵎⵜ/ⵜⵉⵖⵉⵔⴹⵎⴰⵡⵉⵏ,عقرب/عقارب
2045,temżey,ⵜⵎⵥⴻⵢ,طفولة
2046,aryou,ⴰⵔⵢⵓⵏ,زميطة باللبن
2047,timghdrin,ⵜⵉⵎⵖⴷⵔⵉⵏ,سميد الشعير مع اللبن
2048,aghi achffay,ⴰⵖⵓ ⴰⵛⴼⴼⴰⵢ,حليب
2049,am3abbaż,ⴰⵎⵄⴰⴱⴱⴰⵥ,مصارعة
2050,la7magh,ⵍⴰⵃⵎⴰⵖ,اقتربتُ
2051,awrou,ⴰⵡⵔⵓ,قربي/جانبي
2052,tabgha,ⵝⴰⴱⵖⴰ,توت بري
2053,ighidh,ⵉⵖⵉⴷ,جَدْي
2054,a7wach,ⴰⵃⵡⴰⵛ,رقصة أمازيغية حربية
