1673,moummou,ⵎⵓⵎⵎⵓ,بؤبؤ العين
1674,imjgagn,ⵓⵎⵊⴳⴰⴳⵏ,خذوذ حمراء
1675,iglusen,ⵉⴳⵍⵓⵙⵏ,خذوذ
1676,taghsmirt,ⵜⴰⵖⵙⵎⵉⵔⵜ,ذقن
1677,tanyart,ⵜⴰⵏⵢⴰⵔⵜ,جبين/جبهة
1678,imeżżoughn,ⵉⵎⵥⵥⵓⵖⵏ,أذنين
1679,imejjan,ⵉⵎⴻⵊⵊⴰⵏ,أذنين
1680,ameżżough,ⴰⵎⵥⵥⵓⵖ,أذن
1681,amejjoun,ⴰⵎⵊⵊⵓⵏ,أذن
1682,amguiz,ⴰⵎⴳⵉⵣ,خذ
1683,ula,ⵓⵍⴰ,حتى
1684,la,ⵍⴰ,حتى
1685,mamek,ⵎⴰⵎⴽ,كيف
1686,amek,ⴰⵎⴽ,كيف
1687,makh,ⵎⴰⵅ,كيف
1688,magher,ⵎⴰⵖⵔ,لماذا
1689,mayemmi,ⵎⴰⵢⵎⵎⵉ,لماذا
1690,taydit,ⵜⴰⵢⴷⵉⵜ,كلبة
1691,ta9zint,ⵜⴰⵇⵣⵉⵏⵜ,جروة
1692,waniti,ⵡⴰⵏⵉⵜⵉ,هذا
1693,wanitin,ⵡⴰⵏⵉⵜⵉⵏ,هذا
1694,taniti,ⵜⴰⵏⵉⵜⵉ,هذه
1695,3anout,ⵄⴰⵏⵓⵜ,سباق الجري
1696,tażallit,ⵜⴰⵥⴰⵍⵍⵉⵜ,صلاة
1697,wakha amenni,ⵡⴰⵅⵅⴰ ⴰⵎⵏⵏⵉ,رغم ذلك
1698,oudem,ⵓⴷⴻⵎ,وجه
1699,akhnfouf,ⴰⵅⵏⴼⵓⴼ,وجه
1700,ikhnfaf,ⵉⵅⵏⴼⴰⴼ,وجوه
1701,aghmbou,ⴰⵖⵎⴱⵓ,وجه
1702,ighmbab,ⵉⵖⵎⴱⴰⴱ,وجوه
1703,lami,ⵍⴰⵎⵉ,عندما ( ماضي)
1704,khmi,ⵅⵎⵉ,عندما ( مستقبل)
1705,khminni,ⵅⵎⵉⵏⵏⵉ,بعد قليل
1706,al kheffou,ⴰⵍ ⵅⴼⴼⵓ,بعد قليل
1707,di,ⴷⵉ,في
1708,gui,ⴳⵉ,في
1709,deg,ⴷⴳ,في
1710,s,ⵙ,بِ
1711,wou,ⵡⵓ,هذا
1712,tou,ⵜⵓ,هذه
1713,sa,ⵙⴰ,من هنا
1714,da,ⴷⴰ,هنا
1715,arriḍa,ⴰⵔⵔⵉⴹⴰ,حب من طرف واحد
1716,aghoutem,ⴰⵖⵓⵜⵎ,اكتئاب
1717,amsays,ⴰⵎⵙⴰⵢⵙ,مقاومة
1718,a9m9am,ⴰⵇⵎⵇⴰⵎ,عظيم
1719,tażghart,ⵜⴰⵥⵖⴰⵔⵜ,نصيب
1720,isbi,ⵉⵙⴱⵉ,دور/حصة السقي/نوبة
1721,andoudou,ⴰⵏⴷⵓⴷⵓ,زلزال
1722,tacaribt,ⵜⴰⴽⴰⵔⵉⴱⵜ,رقصة يد تقليدية بدف مع إلقاء شعري
1723,acarib,ⴰⴽⴰⵔⵉⴱ,تصفيق
1724,tacaribt,ⵜⴰⴽⴰⵔⵉⴱⵜ,أغنية
1725,a9l9oul,ⴰⵇⵍⵇⵓⵍ,جمجمة
1726,azmar,ⴰⵣⵎⴰⵔ,قدرة
1727,tazmart,ⵜⴰⵣⵎⴰⵔⵜ,قدرة
1728,tamlghight,ⵜⴰⵎⵍⵖⵉⵖⵜ,منطقة لينة في رأس الرضيع
1729,tiruyza,ⵜⵉⵔⵓⵢⵣⴰ,رجولة
1730,tafart,ⵜⴰⴼⴰⵔⵜ,ورقة
1731,tghwat,ⵜⵖⵡⴰⵜ,حديقة
1732,3win,ⵄⵡⵉⵏ,هبة ريح
1733,7ess,ⵃⵙⵙ,صداع
1734,tabrat,ⵜⴰⴱⵔⴰⵜ,رسالة
1735,amsli,ⴰⵎⵙⵍⵉ,صوت
1736,tiksoulin,ⵜⵉⴽⵙⵓⵍⵉⵏ,فقاعات
1737,timeḍḍit,ⵜⵉⵎⴹⴹⵉⵜ,ليلة
1738,akidi,ⴰⴽⵉⴷⵉ,معي
1739,akidk,ⴰⴽⵉⴷⴽ,معكَ
1740,akidm,ⴰⴽⵉⴷⵎ,معكِ
1741,akids,ⴰⴽⵉⴷⵙ,معه/معها
1742,akidngh,ⴰⴽⵉⴷⵏⵖ,معنا
1743,akidwn,ⴰⴽⵉⴷⵡⵏ,معكم
1744,akidwmt,ⴰⴽⵉⴷⵡⵎⵜ,معكن
1745,akidsn,ⴰⴽⵉⴷⵙⵏ,معهم
1746,akidsnt,ⴰⴽⵉⴷⵙⵏⵜ,معهن
1747,ghri,ⵖⵔⵉ,عندي
1748,ghrk,ⵖⵔⴽ,عندكَ
1749,ghrm,ⵖⵔⵎ,عندكِ
1750,ghrs,ⵖⵔⵙ,عنده
1751,ghrngh,ⵖⵔⵏⵖ,عندنا
1752,ghrwn,ⵖⵔⵡⵏ,عندكم
1753,ghrwmt,ⵖⵔⵡⵎⵜ,عندكن
1754,ghrsnt,ⵖⵔⵙⵏ,عندهم
1755,ghrsnt,ⵖⵔⵙⵏⵜ,عندهن
1756,amszwi,ⴰⵎⵙⵣⵡⵉ,تأشيرة
1757,tl3gh,ⵜⵍⵄⵖ,رحلتُ
1758,outla3,ⵓⵜⵍⴰⵄ,رحيل
1759,tamzwarout,ⵜⴰⵎⵣⵡⴰⵔⵓⵜ,الأولى
1760,tanggart,ⵜⴰⵏⴳⴳⴰⵔⵜ,الأخيرة
1761,amzwar,ⴰⵎⵣⵡⴰⵔ,الأول
1762,anggar,ⴰⵏⴳⴳⴰⵔ,الأخير
1763,ajriw,ⴰⵊⵔⵉⵡ,ضفدع
1764,arim,ⴰⵔⵉⵎ,إثنين
1765,aram,ⴰⵔⴰⵎ,ثلاثاء
1766,ahad,ⴰⵀⴰⴷ,أربعاء
1767,amhad,ⴰⵎⵀⴰⴷ,خميس
1768,sem,ⵙⵎ,جمعة
1769,sed,ⵙⴷ,سبت
1770,achr/adjer,ⴰⵛⵔ/ⴰⴷⵊⵔ,أحد
1771,zg ami,ⵣⴳ ⴰⵎⵉ,منذُ
1772,skhari9gh,ⵙⵅⴰⵔⵉⵇⵖ,أكذبُ
1773,rbough,ⵔⴱⵓⵖ,أحمل
1774,wllagh,ⵡⵍⵍⴰⵖ,عمق
1775,ukrurad,ⵓⴽⵔⵓⵔⴰⴷ,سِر
1776,abṭṭi9,ⴰⴱⵟⵟⵉⵇ,قطعة لحم كبيرة
1777,arouy,ⴰⵔⵓⵢ,نيص
1778,taghnnant,ⵜⴰⵖⵏⵏⴰⵏⵜ,عناد
1779,aghnnan,ⴰⵖⵏⵏⴰⵏ,عنيد
1780,tadjjalt,ⵜⴰⴷⵊⵊⴰⵍⵜ,أرملة
1781,oullouf/allaf,ⵓⵍⵍⵓⴼ/ⴰⵍⵍⴰⴼ,طلاق
1782,alfgh,ⴰⵍⴼⵖ,طلّقتُ
1783,ouftas,ⵓⴼⵜⴰⵙ,شاطئ
1784,oudmgh,ⵓⴷⵎⵖ,عذرتُ
1785,zmoummgh,ⵣⵎⵓⵎⵎⵖ,ابتسمتُ
1786,abaghous,ⴰⴱⴰⵖⵓⵙ,قرد
1787,ssouṭḍgh,ⵙⵙⵓⵟⴹⵖ,أرضعتُ
1788,ssank3agh,ⵙⵙⴰⵏⴽⵄⴰⵖ,أرضعتُ
1789,amksa,ⴰⵎⴽⵙⴰ,راعي غنم
1790,anilti,ⴰⵏⵉⵍⵜⵉ,راعي غنم
1791,tsbbabt,ⵜⵙⴱⴱⴰⴱⵜ,تجارة
1792,abou9al,ⴰⴱⵓⵇⴰⵍ,ابريق
1793,a9oub3,ⴰⵇⵓⴱⵄ,عصفور
1794,foudgh,ⴼⵓⴷⵖ,عطشتُ
1795,a7ryouḍ,ⴰⵃⵔⵢⵓⴹ,وحل
1796,abrṭiṭ,ⴰⴱⵔⵟⵉⵟ,وحل
1797,maylous,ⵎⴰⵢⵍⵓⵙ,ربيع مائي أو طحالب
1798,9arr7agh,ⵇⴰⵕⵕⵃⴰⵖ,توجعتُ
1799,ggudgh,ⴳⴳⵯⴷⵖ,خفتُ
1800,taslighwa,ⵜⴰⵙⵍⵉⵖⵡⴰ,خروب
1801,tigddi,ⵜⵉⴳⴷⴷⵉ,خوف
1802,khl3gh,ⵅⵍⵄⵖ,تفاجأت و خفتُ
1803,ghr,ⵖⵔ,عند
1804,boakhs,ⴱⵓⴰⵅⵙ,جراد
1805,tmoarghi,ⵜⵎⵓⴰⵔⵖⵉ,جراد مهاجم ضار بالمجال الأخضر
1806,twala,ⵜⵡⴰⵍⴰ,لحظة
1807,urqquz,ⵓⵔⴽⴽⵓⵣ,رغيف خبز
1808,azguen,ⴰⵣⴳⵏ,نصف
1809,missa,ⵎⵉⵙⴰ,طاولة
1810,tghouni,ⵜⵖⵓⵏⵉ,حذاء
1811,tisguine,ⵜⵉⵙⴳⵉⵏ,روث
1812,tanghromt,ⵜⴰⵏⵖⵕⵓⵎⵜ,فران
1813,amssi,ⴰⵎⵙⵙⵉ,ولاعة
1814,amslmd,ⴰⵎⵙⵍⵎⴷ,أستاذ
1815,tamsyardt,ⵜⴰⵎⵙⵢⴰⵔⴷⵜ,مصبنة
1816,timswalawin,ⵜⵉⵎⵙⵡⴰⵍⴰⵡⵉⵏ,نظارات
1817,amsrou9,ⴰⵎⵙⵕⵓⵇ,ممر ضيق
1818,asfsi,ⴰⵙⴼⵙⵉ,تحليل
1819,anzouf,ⴰⵏⵣⵓⴼ,مرحبا
1820,isbi,ⵉⵙⴱⵉ,دور السقي/نوبة
1821,dkhs,ⴷⵅⵙ,ظلم
1822,a7oudri,ⴰⵃⵓⴷⵔⵉ,شاب
1823,tnufsilt,ⵜⵏⵓⴼⵙⵉⵍⵜ,فرصة
1824,akrous,ⴰⴽⵔⵓⵙ,عقدة
1825,indan,ⵉⵏⴷⴰⵏ,منفعة/جدوى
1826,tizit,ⵜⵉⵣⵉⵜ,شجرة التين
1827,ighid/ighaydn/tighidt,ⵉⵖⵉⴷ/ⵉⵖⴰⵢⴷⵏ /ⵜⵉⵖⵉⴷⵜ,صغير/صغار/صغيرة الماعز
1828,sal,ⵙⴰⵍ,حتى/إلى أن
1829,tkhouni,ⵜⵅⵓⵏⵉ,نعل
1830,a7rkous,ⴰⵃⵔⴽⵓⵙ,حذاء
1831,aynni,ⴰⵢⵏⵏⵉ,ذلك
1832,ayar/iyarn,ⴰⵢⴰⵔ/ⵉⵢⴰⵔⵏ,حقل/حقول
1833,izra,ⵉⵣⵕⴰ,أحجار
1834,isummar,ⵉⵙⵓⵎⵎⴰⵔ,براري/خلاء
1835,ifkhsi,ⵉⴼⵅⵙⵉ,صدع
1836,asough,ⴰⵙⵓⵖ,شق/فاص
1837,rḍlgh,ⵔⴹⵍⵖ,أقرضتُ
1838,fslgh,ⴼⵙⵍⵖ,فتحتُ
1839,tif99a3,ⵜⵉⴼⵇⵇⴰⵄ,هموم
1840,tasklout,ⵜⴰⵙⴽⵍⵓⵜ,شجرة
1841,chenna,ⵛⵏⵏⴰ,جميل/جيد/لا مشكل فيه
1842,ijḍaḍ,ⵉⵊⴹⴰⴹ,طيور/عصافير
1843,ssokhrotgh,ⵙⵙⵓⵅⵕⵓⵜⵖ,أشخرُ
1844,d7mrgh,ⴷⵃⵎⵔⵖ,حاصرتُ
1845,ichkrad
1846,ifnza,ⵉⴼⵏⵣⴰ,جزء سفلي من قوائم الخرفان و البقر
1847,ichkrad,ⵉⵛⴽⵕⴰⴷ,سيقان الخرفان و البقر
1848,taziri,ⵜⴰⵣⵉⵔⵉ,قمر/بدر
1849,achffar,ⴰⵛⴼⴼⴰⵔ,سارق
1850,tiggaz,ⵜⵓⴳⴳⴰⵣ,وشم
1851,tichraḍ,ⵜⵉⵛⵔⴰⴹ,وشم
1852,ak3b/ik3bawn,ⴰⴽⵉⴱ/ⵉⴽⵉⴱⴰⵡⵏ,ابن آوى
1853,żżalṭ,ⵥⵥⴰⵍⵟ,فقر
1854,amżloṭ,ⴰⵎⵥⵍⵓⵟ,فقير
1855,ssknigh,ⵙⵙⴽⵏⵉⵖ,أريتُ
1856,arraw,ⴰⵔⵔⴰⵡ,أبناء/نسل
1857,ayyaw,ⴰⵢⵢⴰⵡ,حفدة
1858,sourfiyyi,ⵙⵓⵔⴼⵉⵢⵢⵉ,اسمحلي
1859,amnous,ⴰⵎⵏⵓⵙ,هَمّ
1860,ssimgh,ⵙⵙⵉⵎⵖ,ربيتُ
1861,tutra,ⵜⵓⵜⵔⴰ,طلب/دعاء
1862,mighis,ⵎⵉⵖⵉⵙ,ذكي
1863,afghoul,ⴰⴼⵖⵓⵍ,غبي
1864,al mlmi,ⴰⵍ ⵍⵎⵍⵉ,إلى متى
1865,iwygh,ⵉⵡⵢⵖ,جلبتُ
1866,khiyy9gh,ⵅⵉⵢⵢⵇⵖ,حزنتُ
1867,tasrrift,ⵜⴰⵙⵔⵔⵉⴼⵜ,عقدة
1868,99sgh,ⵇⵇⵙⵖ,قطعتُ
1869,ḍwigh,ⴹⵡⵉⵖ,طِرتُ
1870,asghar,ⴰⵚⵖⴰⵔ,محراث تقليدي
1871,ssouzrrgh,ⵙⵙⵓⵣⵔⵖ,رششتُ
1872,99lgh,ⵇⵇⵍⵖ,نظرتُ
1873,amouni,ⴰⵎⵓⵏⵉ,إجتماع
1874,asammr,ⴰⵙⴰⵎⵎⵔ,مكان تسطع فيه الشمس
1875,youf,ⵢⵓⴼ,مبلل
1876,youf,ⵢⵓⴼ,منتفخ
1877,timizar,ⵜⵉⵎⵉⵣⴰⵔ,بلدان
1878,lallas,ⵍⴰⵍⵍⴰⵙ,سيدتها
1879,tib7irin,ⵜⵉⴱⵃⵉⵔⵉⵏ,جنان
1880,jij,ⵊⵉⵊ,وتد
1881,tizgha,ⵜⵉⵣⵖⴰ,زعرور أسود
1882,ṭṭanḍagh,ⵟⵟⴰⵏⴹⴰⵖ,أدور
1883,taghzout,ⵜⴰⵖⵣⵓⵜ,حفرة
1884,akhbouch,ⴰⵅⴱⵓⵛ,غار محفور
1885,tasrft,ⵜⴰⵙⵔⴼⵜ,حفرة للتخزين
1886,insi/insawn,ⵉⵏⵙⵉ/ⵉⵏⵙⴰⵡⵏ,قنفذ/قنافذ
1887,ayyou,ⴰⵢⵢⵓ,دخان
1888,tayyout,ⵜⴰⵢⵢⵓⵜ,ضباب
1889,asffoud,ⴰⵙⴼⴼⵓⴷ,قضيب حديدي للشواء
1890,ttaymgh,ⵜⵜⴰⵢⵎⵖ,أسقي للشرب
1891,nghdgh,ⵏⵖⴷⵖ,سحقتُ
1892,rbżgh,ⵔⴱⵥⵖ,سحقتُ
1893,zggrgh,ⵣⴳⴳⵔⵖ,خدعتُ
1894,maggad,ⵎⴰⴳⴳⵯⴰⴷ,جبان
1895,ibrriwn,ⵉⴱⵔⵔⵉⵡⵏ,فضلات الماعز
1896,igḍar,ⵉⴳⴹⴰⵕ,واسع
1897,ssidjgh,ⵙⵙⵉⴷⵊⵖ,أطللتُ
1898,yghmi,ⵢⵖⵎⵉ,ينبت
1899,tamja,ⵜⴰⵎⵊⴰ,ناي
1900,matcha,ⵎⴰⵜⵛⴰ,أكل
1901,ilallay,ⵉⵍⴰⵍⵍⴰⵢ,مقلع ( يستعمل لرمي الحجر )
1902,taychoult,ⵜⴰⵢⵛⵛⵓⵍⵜ,ممخضة حليب يدوية
1903,Tummest,ⵜⵓⵎⵎⵙⵜ,حفنة
1904,Tardast,ⵜⴰⵔⴷⴰⵙⵜ,شبر
1905,taqurdeyt,ⵜⴰⵇⵓⵔⴷⵉⵢⵜ,صاع (وحدة قياس لمحاصيل الحبوب)
1906,a9llouch,ⴰⵇⵍⵍⵓⵛ,وعاء
1907,Taqbuçt,ⵜⴰⵇⴱⵓⵛⵜ,كأس
1908,inerz,ⵉⵏⴻⵔⵣ,كاحل القدم
1909,taghroudt,ⵜⴰⵖⵔⵄⵓⴷⵜ,كتف
1910,
1911,
1912,
1913,
1914,
1915,
1916,
1917,
1918,
1919,
1920,
1921,
1922,
1923,
1924,
1925,
1926,
1927,
1928,
1929,
1930,
1931,
1932,
1933,
1934,
1935,
1936,
1937,
1938,
1939,
1940,
1941,
1942,
1943,
1944,
1945,
1946,
1947,
1948,
1949,
1950,
1951,
1952,
1953,
1954,
1955,
1956,
1957,
1958,
1959,
1960,
1961,
1962,
1963,
1964,
1965,
1966,
1967,
1968,
1969,
1970,
1971,
1972,
1973,
1974,
1975,
1976,
1977,
1978,
1979,
1980,
1981,
1982,
1983,
1984,
1985,
1986,
1987,
1988,
1989,
1990,
1991,
1992,
1993,
1994,
1995,
1996,
1997,
1998,
1999,
2000,
2001,
2002,
2003,taghroudt,ⵜⴰⵖⵔⵓⴷⵜ,كتف
2004,ilmawn,ⵉⵍⵎⴰⵡⵏ,فارغون
2005,wmzaray,ⵡⵎⵣⴰⵔⴰⵢ,اختلاف
2006,yud,ⵢⵓⴷ,وقت
2007,ijj,ⵉⵊⵊ,بيسطاج
2008,iwzan,ⵉⵡⵣⴰⵏ,دشيشة
2009,hḍrgh,ⵀⴹⵔⵖ,تكلمتُ
2010,żayragh,ⵥⴰⵢⵔⴰⵖ,شددتُ
2011,sgheylegh,ⵙⵖⴻⵢⵍⴻⵖ,ابتلعتُ
2012,temzin,ⵜⴻⵎⵣⵉⵏ,شعير
2013,tizlfin,ⵜⵉⵣⵍⴼⵉⵏ,سبول
2014,tichwwadin,ⵜⵉⵛⵡⵡⴰⴷⵉⵏ,سبول
2015,asngar/tasngart,ⴰⵙⵏⴳⴰⵔ/ⵜⴰⵙⵏⴳⴰⵔⵜ,ذرة
2016,imendi,ⵉⵎⴻⵏⴷⵉ,حبوب
2017,khrṭal,ⵅⵔⵟⴰⵍ,شوفان
2018,imrmz,ⵉⵎⵔⵎⵣ,شعير أخضر ل تازميطت
2019,akbal,ⴰⴽⴱⴰⵍ,ثمرة ذرة
2020,irden,ⵉⵔⴷⴻⵏ,قمح
2021,arnan,ⴰⵔⵏⴰⵏ,كومة حبوب
2022,youds,ⵢⵓⴷⵙ,قريب
2023,ilellay,ⵉⵍⴻⵍⵍⴰⵢ,مقلاع ( سلاح لرمي الحجر الصغير )
2024,aghir,ⴰⵖⵉⵔ,الطرف
2025,aslghagh,ⴰⵙⵍⵖⴰⵖ,علكة الأشجار
2026,sgoujjegh,ⵙⴳⵓⵊⵊⴻⵖ,أُبعِدُ
2027,tisguin,ⵜⵉⵙⴳⵉⵏ,روث البقر
2028,izlafn,ⵉⵣⵍⴰⴼⵏ,حبوب القمح الخضراء
2029,kourdou/ikourdan,ⴽⵓⵔⴷⵓ/ⵉⴽⵔⴷⴰⵏ,برغوث/براغيث
2030,aza9ouf,ⴰⵣⴰⵇⵓⴼ,صانع سرج الحمار
2031,aghouchaf,ⴰⵖⵓⵛⴰⴼ,تمساح
2032,ighighch,ⵉⵖⵉⵖⵛ,شمبوان
2033,aritou,ⴰⵔⵉⵜⵓ,سرير من حجارة مغطى بالقصب و الصوف  أو الدوم
2034,ażżghar,ⴰⵥⵥⵖⴰⵔ,أرض منبسطة
2035,miżiḍ,ⵎⵉⵥⵉⴹ,حلو
2036,tghirḍmt,ⵜⵖⵉⵔⴹⵎⵜ,عقرب
2037,żwigh,ⵥⵡⵉⵖ,قطعتُ/عبرتُ
2038,akerri/ikerrarn,ⴰⴽⵔⵔⵉ/ⵉⴽⵔⵔⴰⵔⵏ,كبش/أكباش
2039,a7ouli/i7ouliyin,ⴰⵃⵓⵍⵉ/ⵉⵃⵓⵍⵉⵢⵏ,كبش/أكباش
2040,azmer,ⴰⵣⵎⵔ,خروف
2041,tagrjoumt,ⵜⴰⴳⵔⵊⵓⵎⵜ,حنجرة
2042,taghnst/tisghnas,ⵜⴰⵖⵏⵙⵜ/ⵜⵉⵙⵖⵏⴰⵙ,ملحفة توضع على ظهر المرأة لحمل الطفل أو كملحفة
2043,karfagh,ⴽⴰⵔⴼⴰⵖ,ربطتُ
2044,
2045,
2046,
2047,
2048,
2049,
2050,
2051,
2052,
2053,
2054,
2055,
2056,
2057,
2058,
2059,
2060,
2061,
2062,
2063,
2064,
2065,
2066,
2067,
2068,
2069,
2070,
2071,
2072,
2073,
2074,
2075,
2076,
2077,
2078,
2079,
2080,
2081,
2082,
2083,
2084,
2085,
2086,
2087,
2088,
2089,
2090,
2091,
2092,
2093,
2094,
2095,
2096,
2097,
2098,
2099,
2100,
2101,
2102,
2103,
2104,
2105,
2106,
2107,
2108,amssżway,ⴰⵎⵙⵙⵥⵡⴰⵢ,جواز سفر
2109,asyyagh,ⴰⵙⵢⵢⴰⵖ,مجوهراتي
2110,isinaniyn,ⵉⵙⵉⵏⴰⵏⵉⵢⵏ,مدرجات زراعية على الجبل
2111,ffżagh,ⴼⴼⵥⴰⵖ,مضغتُ
2112,akskas,ⴰⴽⵙⴽⴰⵙ,قدر مثقوب لطهي الكسكس
2113,madoun,ⵎⴰⴷⵓⵏ,كسكاس لطهي الكسكس
2114,tayddourt,ⵜⴰⵢⴷⴷⵓⵔⵜ,قدرة
2115,timrsaḍ,ⵜⵉⵎⵔⵚⴰⴹ,نوع نباتي في الجبل
2116,7nanda,ⵃⵏⴰⵏⴷⴰ,معاناة كبيرة
2117,alghżm,ⴰⵍⵖⵥⵎ,التواء كاحل
2118,arraw nsn,ⴰⵕⵕⴰⵡ ⵏⵙⵏ,أولادهم
2119,iżrwan,ⵉⵥⵕⵡⴰⵏ,
2120,Tassout,ⵜⴰⵙⵙⵓⵜ,
2121,Tayyout,ⵜⴰⵢⵢⵓⵜ,مرض يصيب شجر اللوز
2122,imdyazn,ⵉⵎⴷⵢⴰⵣⵏ,شيوخ رقصة الركادة
2123,adif,ⴰⴷⵉⴼ,نخاع العظم
2124,athmourghi,ⴰⵝⵎⵓⵔⵖⵉ,جراد
2125,mism,ⵎⵉⵙⵎ,ماذا ؟
2126,i7lwach,ⵉⵃⵍⵡⴰⵛ,ملابس
2127,ⴰⵙⵏⵏⴰⵏ,شوكة
2128,ⵡⴰⵔⵔⴷⴰⵖ,سقيتُ
2129,ⴰⵛⴼⴼⴰⵢ,حليب
2130,ⵇⴰⵔⵔⵎⴰⵖ,إحساس بتمزق عضلي
2131,ⵇⴰⵣⵣⵔⴰⵖ,
2132,ⴰⵔⴷⵍⵉⵎ,حب الملوك
2133,ⴰⵊⵕⵏⵉⴹ,عنق
2134,ⵜⵉⴼⵔⴰⵙ,ملامح الوجه
2135,ⴰⵚⵖⴰⵔ,محراث
2136,ⴰⵢⵊⴷⵓⵔ,مصيبة
2137,ⵜⵉⴽⴻⵔⴽⴰⴹ,دغدغة الأرجل
2138,ⵜⵣⴰⵡⴰ,قحط
2139,ⴰⴷⴻⴷⴷⵛ,حبو
2140,ⴰⵄⵢⵢⴰⴹ,صراخ
2141,ⴰⵙⵖⵓⵢⵢⵓ,صراخ
2142,ⴷⵊⵓⵍⵍⵖ,أقسمتُ
